Month,Hight ,Windvane,Temperature,Humidity,Pressure,Wind Speed,Wind Power
10,20,343,27.861,43.091,966.705,8.307,612.0628625
9,80,343,25.542,28.809,966.925,9.152,818.486333
9,78,343,25.542,28.809,966.925,9.1,804.613981
9,60,343,25.542,28.809,966.925,8.859,742.3650248
9,40,343,25.542,28.809,966.925,8.316,614.0543886
9,20,343,25.542,28.809,966.925,7.861,518.6767566
9,80,343,25.786,27.954,966.852,8.012,549.1439705
9,78,343,25.786,27.954,966.852,7.938,534.068153
9,60,343,25.786,27.954,966.852,7.53,455.8776766
9,40,343,25.786,27.954,966.852,7.014,368.4348323
9,20,343,25.786,27.954,966.852,6.725,324.7433479
9,80,343,26.519,25.024,966.266,9.981,1061.660268
9,78,343,26.519,25.024,966.266,9.974,1059.428103
9,60,343,26.519,25.024,966.266,9.885,1031.319949
9,40,343,26.519,25.024,966.266,9.633,954.4387834
9,20,343,26.519,25.024,966.266,9.045,790.1128249
9,80,343,26.763,23.56,966.192,9.614,948.8023485
9,80,343,26.763,22.583,966.046,9.35,872.7668259
9,80,343,26.763,33.691,964.581,8.178,583.9890665
9,78,343,26.763,23.56,966.192,9.61,947.6185653
9,78,343,26.763,22.583,966.046,9.337,869.1314673
9,78,343,26.763,33.691,964.581,8.14,575.8861213
9,60,343,26.763,23.56,966.192,9.425,893.9381552
9,60,343,26.763,22.583,966.046,9.053,792.2111649
9,60,343,26.763,33.691,964.581,7.75,497.013866
9,40,343,26.763,23.56,966.192,9.151,818.2180647
9,40,343,26.763,22.583,966.046,8.693,701.4107804
9,40,343,26.763,33.691,964.581,7.107,383.2854595
9,20,343,26.763,23.56,966.192,8.715,706.749601
9,20,343,26.763,22.583,966.046,8.222,593.4659617
9,20,343,26.763,33.691,964.581,6.581,304.3260086
9,80,343,27.007,33.203,965.753,11.617,1673.961116
9,80,343,27.007,32.471,965.753,10.284,1161.313839
9,80,343,27.007,33.691,964.435,8.134,574.6136015
9,78,343,27.007,33.203,965.753,11.515,1630.253813
9,78,343,27.007,32.471,965.753,10.225,1141.440683
9,78,343,27.007,33.691,964.435,8.096,566.597816
9,60,343,27.007,33.203,965.753,10.658,1292.678559
9,60,343,27.007,32.471,965.753,9.527,923.2767373
9,60,343,27.007,33.691,964.435,7.594,467.6007252
9,40,343,27.007,33.203,965.753,9.591,942.0090402
9,40,343,27.007,32.471,965.753,8.739,712.6045905
9,40,343,27.007,33.691,964.435,7.05,374.1370767
9,20,343,27.007,33.203,965.753,8.559,669.4720909
9,20,343,27.007,32.471,965.753,8.08,563.2451749
9,20,343,27.007,33.691,964.435,6.596,306.4116959
5,80,343,8.94,13.55,967.804,12.72,2000
5,78,343,8.94,13.55,967.804,12.635,2000
5,60,343,8.94,13.55,967.804,11.857,1779.868255
5,40,343,8.94,13.55,967.804,10.84,1360.038631
5,20,343,8.94,13.55,967.804,9.978,1060.703242
5,80,343,11.626,12.817,965.973,8.658,692.9727261
5,78,343,11.626,12.817,965.973,8.599,678.9022445
5,60,343,11.626,12.817,965.973,8.127,573.131366
5,40,343,11.626,12.817,965.973,7.489,448.4715415
5,20,343,11.626,12.817,965.973,6.823,339.1481961
5,80,343,28.228,24.048,963.849,6.324,270.0467665
5,78,343,28.228,24.048,963.849,6.329,270.6878014
5,60,343,28.228,24.048,963.849,6.226,257.6859541
5,40,343,28.228,24.048,963.849,6.174,251.2830953
5,20,343,28.228,24.048,963.849,5.819,210.3819466
5,80,343,28.35,13.184,967.877,13.153,2000
5,80,343,28.35,13.428,967.804,12.451,2000
5,78,343,28.35,13.184,967.877,13.05,2000
5,78,343,28.35,13.428,967.804,12.34,2000
5,60,343,28.35,13.184,967.877,12.092,1887.807961
5,60,343,28.35,13.428,967.804,11.625,1677.421798
5,40,343,28.35,13.184,967.877,10.943,1399.1768
5,40,343,28.35,13.428,967.804,10.676,1299.239133
5,20,343,28.35,13.184,967.877,9.934,1046.732876
5,20,343,28.35,13.428,967.804,9.777,997.8844227
5,80,343,28.472,13.672,967.804,12.522,2000
5,78,343,28.472,13.672,967.804,12.394,2000
5,60,343,28.472,13.672,967.804,11.571,1654.154529
5,40,343,28.472,13.672,967.804,10.747,1325.333404
5,20,343,28.472,13.672,967.804,9.897,1035.080456
5,80,343,29.692,13.794,965.46,9.11,807.2694705
5,78,343,29.692,13.794,965.46,9.039,788.5415039
5,60,343,29.692,13.794,965.46,8.485,652.2572838
5,40,343,29.692,13.794,965.46,7.775,501.8392099
5,20,343,29.692,13.794,965.46,7.079,378.7731055
4,80,343,13.701,32.349,965.313,9.577,937.8899019
4,78,343,13.701,32.349,965.313,9.534,925.3133764
4,60,343,13.701,32.349,965.313,9.51,918.3430602
4,40,343,13.701,32.349,965.313,9.271,850.8306784
4,20,343,13.701,32.349,965.313,9.167,822.5173956
4,80,343,24.932,27.1,962.823,8.658,692.9727261
4,78,343,24.932,27.1,962.823,8.594,677.7186634
4,60,343,24.932,27.1,962.823,8.145,576.9479885
4,40,343,24.932,27.1,962.823,7.589,466.6777079
4,20,343,24.932,27.1,962.823,7.067,376.8501319
4,80,343,27.983,23.56,965.021,5.894,218.6219643
4,78,343,27.983,23.56,965.021,5.889,218.0660518
4,60,343,27.983,23.56,965.021,5.915,220.9671145
4,40,343,27.983,23.56,965.021,5.528,180.3713271
4,20,343,27.983,23.56,965.021,5.102,141.802785
2,80,343,14.8,60.425,971.246,9.837,1016.369004
2,78,343,14.8,60.425,971.246,9.757,991.7730724
2,60,343,14.8,60.425,971.246,9.199,831.1611862
2,40,343,14.8,60.425,971.246,8.507,657.3439892
2,20,343,14.8,60.425,971.246,7.746,496.2446933
2,80,343,15.532,52.612,969.928,8.345,620.500907
2,78,343,15.532,52.612,969.928,8.245,598.4603436
2,60,343,15.532,52.612,969.928,7.525,454.9701566
2,40,343,15.532,52.612,969.928,6.813,337.6591823
2,20,343,15.532,52.612,969.928,6.12,244.7471617
2,80,343,15.776,43.457,969.708,7.98,542.5903577
2,78,343,15.776,43.457,969.708,7.906,527.6352812
2,60,343,15.776,43.457,969.708,7.599,468.5249588
2,40,343,15.776,43.457,969.708,7.097,381.6698141
2,20,343,15.776,43.457,969.708,6.615,309.0672182
1,80,343,14.312,56.274,968.097,8.675,697.0627062
1,78,343,14.312,56.274,968.097,8.695,701.8950129
1,60,343,14.312,56.274,968.097,8.678,697.7861338
1,40,343,14.312,56.274,968.097,8.247,598.8959571
1,20,343,14.312,56.274,968.097,7.443,440.258201
1,80,343,14.922,47.852,977.105,8.526,661.7582779
1,78,343,14.922,47.852,977.105,8.448,643.7616674
1,60,343,14.922,47.852,977.105,7.846,515.7132729
1,40,343,14.922,47.852,977.105,6.864,345.2989217
1,20,343,14.922,47.852,977.105,6.242,259.6777208
1,80,343,15.044,59.082,970.074,12.664,2000
1,78,343,15.044,59.082,970.074,12.525,2000
1,60,343,15.044,59.082,970.074,11.657,1691.312221
1,40,343,15.044,59.082,970.074,10.355,1185.533164
1,20,343,15.044,59.082,970.074,9.084,800.3773211
1,80,343,15.288,56.274,970.074,12.317,1995.162263
1,78,343,15.288,56.274,970.074,12.179,1928.849261
1,60,343,15.288,56.274,970.074,11.096,1458.689114
1,40,343,15.288,56.274,970.074,9.981,1061.660268
1,20,343,15.288,56.274,970.074,8.679,698.0273875
1,80,343,15.41,54.321,970.001,11.811,1759.233175
1,80,343,15.41,50.171,972.564,6.219,256.8177685
1,78,343,15.41,54.321,970.001,11.651,1688.701948
1,78,343,15.41,50.171,972.564,6.077,239.6244376
1,60,343,15.41,54.321,970.001,10.528,1245.951182
1,60,343,15.41,50.171,972.564,5.234,153.0962498
1,40,343,15.41,54.321,970.001,9.327,866.3419173
1,40,343,15.41,50.171,972.564,4.235,81.10052052
1,20,343,15.41,54.321,970.001,8.149,577.7984215
1,20,343,15.41,50.171,972.564,3.705,54.3035266
1,80,343,15.532,52.734,972.564,7.968,540.1462607
1,80,343,15.532,41.992,973.004,5.752,203.1982811
1,78,343,15.532,52.734,972.564,7.969,540.3496545
1,78,343,15.532,41.992,973.004,5.677,195.3529979
1,60,343,15.532,52.734,972.564,7.76,498.9402742
1,60,343,15.532,41.992,973.004,5.648,192.3744813
1,40,343,15.532,52.734,972.564,7.393,431.4450754
1,40,343,15.532,41.992,973.004,5.608,188.3160831
1,20,343,15.532,52.734,972.564,6.94,356.8961056
1,20,343,15.532,41.992,973.004,5.458,173.6057045
1,80,343,15.654,56.885,972.638,7.985,543.6109035
1,78,343,15.654,56.885,972.638,7.984,543.4066921
1,60,343,15.654,56.885,972.638,7.714,490.1198605
1,40,343,15.654,56.885,972.638,7.263,409.0830923
1,20,343,15.654,56.885,972.638,6.32,269.5346678
1,80,343,15.776,64.087,972.491,6.613,308.7869698
1,80,343,15.776,56.274,972.638,7.878,522.0490708
1,80,343,15.776,47.485,976.666,7.574,463.9159453
1,78,343,15.776,64.087,972.491,6.602,307.2486318
1,78,343,15.776,56.274,972.638,7.869,520.2619131
1,78,343,15.776,47.485,976.666,7.559,461.1651003
1,60,343,15.776,64.087,972.491,6.502,293.4974235
1,60,343,15.776,56.274,972.638,7.643,476.7107839
1,60,343,15.776,47.485,976.666,7.317,418.2756307
1,40,343,15.776,64.087,972.491,6.448,286.2453788
1,40,343,15.776,56.274,972.638,7.141,388.812749
1,40,343,15.776,47.485,976.666,7.038,372.2298396
1,20,343,15.776,64.087,972.491,5.927,222.3146995
1,20,343,15.776,56.274,972.638,6.54,298.6734665
1,20,343,15.776,47.485,976.666,6.554,300.595662
1,80,343,15.898,52.49,971.319,8.841,737.8491297
1,80,343,15.898,46.631,976.593,7.474,445.7821538
1,80,343,15.898,55.054,972.418,4.568,101.7751341
1,78,343,15.898,52.49,971.319,8.812,730.6121044
1,78,343,15.898,46.631,976.593,7.447,440.9683902
1,78,343,15.898,55.054,972.418,4.607,104.4042155
1,60,343,15.898,52.49,971.319,8.455,645.3632536
1,60,343,15.898,46.631,976.593,7.168,393.2397285
1,60,343,15.898,55.054,972.418,4.713,111.777841
1,40,343,15.898,52.49,971.319,8.025,551.8213773
1,40,343,15.898,46.631,976.593,6.899,350.608009
1,40,343,15.898,55.054,972.418,4.84,121.0596691
1,20,343,15.898,52.49,971.319,7.477,446.3191688
1,20,343,15.898,46.631,976.593,6.498,292.956082
1,20,343,15.898,55.054,972.418,4.928,127.7837106
1,80,343,16.021,59.57,972.345,6.686,319.1262393
1,80,343,16.021,57.739,972.418,6.821,338.8500439
1,80,343,16.021,45.898,976.52,7.457,442.7472037
1,78,343,16.021,59.57,972.345,6.722,324.308941
1,78,343,16.021,57.739,972.418,6.863,345.1480263
1,78,343,16.021,45.898,976.52,7.435,438.840111
1,60,343,16.021,59.57,972.345,6.752,328.6704796
1,60,343,16.021,57.739,972.418,6.784,333.3657017
1,60,343,16.021,45.898,976.52,7.117,384.905658
1,40,343,16.021,59.57,972.345,6.571,302.9408218
1,40,343,16.021,57.739,972.418,6.61,308.3669151
1,40,343,16.021,45.898,976.52,6.761,329.9865247
1,20,343,16.021,59.57,972.345,6.327,270.4312658
1,20,343,16.021,57.739,972.418,6.418,282.2685783
1,20,343,16.021,45.898,976.52,6.359,274.5553258
1,80,343,16.509,38.574,970.294,5.847,213.4335457
1,80,343,16.509,34.424,968.316,5.038,136.5330799
1,78,343,16.509,38.574,970.294,5.791,207.3595742
1,78,343,16.509,34.424,968.316,5.037,136.4517941
1,60,343,16.509,38.574,970.294,5.714,199.1976019
1,60,343,16.509,34.424,968.316,5.31,159.8626327
1,40,343,16.509,38.574,970.294,5.684,196.0765268
1,40,343,16.509,34.424,968.316,5.484,176.0985322
1,20,343,16.509,38.574,970.294,5.612,188.7193294
1,20,343,16.509,34.424,968.316,5.424,170.3815011
1,80,343,17.363,62.134,969.488,7.934,533.2612005
1,78,343,17.363,62.134,969.488,7.911,528.6369933
1,60,343,17.363,62.134,969.488,7.635,475.2154172
1,40,343,17.363,62.134,969.488,7.32,418.7903258
1,20,343,17.363,62.134,969.488,6.806,336.61947
1,80,343,18.95,36.011,971.905,5.552,182.7308061
1,80,343,18.95,35.278,971.832,5.473,175.0409824
1,78,343,18.95,36.011,971.905,5.564,183.9182228
1,78,343,18.95,35.278,971.832,5.489,176.5806414
1,60,343,18.95,36.011,971.905,5.572,184.7126848
1,60,343,18.95,35.278,971.832,5.526,180.1756259
1,40,343,18.95,36.011,971.905,5.606,188.1146756
1,40,343,18.95,35.278,971.832,5.638,191.3544702
1,20,343,18.95,36.011,971.905,5.651,192.6811899
1,20,343,18.95,35.278,971.832,5.815,209.948393
12,80,342,14.312,61.035,972.418,4.691,110.2198198
12,78,342,14.312,61.035,972.418,4.71,111.5645246
12,60,342,14.312,61.035,972.418,4.647,107.1473452
12,40,342,14.312,61.035,972.418,4.622,105.4273332
12,20,342,14.312,61.035,972.418,4.691,110.2198198
12,80,342,16.509,50.659,971.319,4.651,107.4242712
12,78,342,16.509,50.659,971.319,4.646,107.0781882
12,60,342,16.509,50.659,971.319,4.74,113.709938
12,40,342,16.509,50.659,971.319,4.801,118.1567442
12,20,342,16.509,50.659,971.319,4.914,126.6977359
12,80,342,18.828,43.945,971.173,5.825,211.0333955
12,78,342,18.828,43.945,971.173,5.826,211.1421009
12,60,342,18.828,43.945,971.173,5.641,191.660094
12,40,342,18.828,43.945,971.173,5.405,168.5972523
12,20,342,18.828,43.945,971.173,5.207,150.7391738
12,80,342,19.316,37.598,968.39,4.089,72.99863331
12,78,342,19.316,37.598,968.39,4.092,73.1594232
12,60,342,19.316,37.598,968.39,4.192,78.65516013
12,40,342,19.316,37.598,968.39,4.37,89.10615595
12,20,342,19.316,37.598,968.39,4.623,105.4957777
12,80,342,20.049,34.546,972.198,5.97,227.1885245
12,78,342,20.049,34.546,972.198,5.904,219.7366221
12,60,342,20.049,34.546,972.198,5.472,174.945052
12,40,342,20.049,34.546,972.198,4.96,130.2892029
12,20,342,20.049,34.546,972.198,4.599,103.8612694
11,80,342,19.072,55.786,969.562,3.245,36.48442458
11,78,342,19.072,55.786,969.562,3.22,35.64765883
11,60,342,19.072,55.786,969.562,3.103,31.90132521
11,40,342,19.072,55.786,969.562,3.075,31.04550709
11,20,342,19.072,55.786,969.562,3.041,30.02704937
11,80,342,19.194,57.617,966.192,7.985,543.6109035
11,78,342,19.194,57.617,966.192,7.967,539.9429179
11,60,342,19.194,57.617,966.192,7.927,531.8509903
11,40,342,19.194,57.617,966.192,7.748,496.6291804
11,20,342,19.194,57.617,966.192,7.338,421.8873659
11,80,342,19.438,57.251,966.046,7.887,523.8403165
11,78,342,19.438,57.251,966.046,7.879,522.2478961
11,60,342,19.438,57.251,966.046,7.792,505.1382197
11,40,342,19.438,57.251,966.046,7.662,480.2748451
11,20,342,19.438,57.251,966.046,7.385,430.0459842
11,80,342,19.561,59.814,966.119,9.744,987.8141058
11,78,342,19.561,59.814,966.119,9.73,983.562401
11,60,342,19.561,59.814,966.119,9.615,949.0984483
11,40,342,19.561,59.814,966.119,9.388,883.4513534
11,20,342,19.561,59.814,966.119,8.776,721.6942437
11,80,342,19.683,58.228,966.046,9.766,994.5200829
11,80,342,19.683,56.519,966.046,8.002,547.0903303
11,78,342,19.683,58.228,966.046,9.752,990.2491436
11,78,342,19.683,56.519,966.046,7.991,544.8372468
11,60,342,19.683,58.228,966.046,9.669,965.1794761
11,60,342,19.683,56.519,966.046,7.831,512.7610988
11,40,342,19.683,58.228,966.046,9.258,847.2565344
11,40,342,19.683,56.519,966.046,7.635,475.2154172
11,20,342,19.683,58.228,966.046,8.464,647.4263361
11,20,342,19.683,56.519,966.046,7.37,427.4308469
11,80,342,19.805,52.734,965.826,9.771,996.0483892
11,78,342,19.805,52.734,965.826,9.722,981.1383419
11,60,342,19.805,52.734,965.826,9.356,874.4480972
11,40,342,19.805,52.734,965.826,8.933,761.1239704
11,20,342,19.805,52.734,965.826,8.337,618.718073
11,80,342,19.927,49.805,965.753,9.913,1040.108669
11,80,342,19.927,50.659,965.753,11.253,1521.487379
11,80,342,19.927,48.34,968.609,11.187,1494.873048
11,80,342,19.927,49.072,968.829,11.417,1588.983549
11,78,342,19.927,49.805,965.753,9.871,1026.944216
11,78,342,19.927,50.659,965.753,11.18,1492.06866
11,78,342,19.927,48.34,968.609,11.07,1448.459179
11,78,342,19.927,49.072,968.829,11.297,1539.404614
11,60,342,19.927,49.805,965.753,9.454,902.215308
11,60,342,19.927,50.659,965.753,10.521,1243.467559
11,60,342,19.927,48.34,968.609,10.036,1079.307899
11,60,342,19.927,49.072,968.829,10.218,1139.098009
11,40,342,19.927,49.805,965.753,9.045,790.1128249
11,40,342,19.927,50.659,965.753,9.841,1017.60936
11,40,342,19.927,48.34,968.609,8.859,742.3650248
11,40,342,19.927,49.072,968.829,9.011,781.236214
11,20,342,19.927,49.805,965.753,8.329,616.9386572
11,20,342,19.927,50.659,965.753,9.086,800.9060883
11,20,342,19.927,48.34,968.609,7.829,512.3683289
11,20,342,19.927,49.072,968.829,8.046,556.1647791
11,80,342,20.171,48.706,965.899,10.512,1240.279182
11,78,342,20.171,48.706,965.899,10.435,1213.223343
11,60,342,20.171,48.706,965.899,10.007,1069.978613
11,40,342,20.171,48.706,965.899,9.371,878.6607186
11,20,342,20.171,48.706,965.899,8.569,671.8213884
11,80,342,20.659,35.278,971.026,6.442,285.44705
11,78,342,20.659,35.278,971.026,6.399,279.7690887
11,60,342,20.659,35.278,971.026,6.248,260.4272711
11,40,342,20.659,35.278,971.026,6.218,256.6939014
11,20,342,20.659,35.278,971.026,5.793,207.5744917
11,80,342,21.147,42.236,969.854,12.407,2000
11,78,342,21.147,42.236,969.854,12.291,1982.55413
11,60,342,21.147,42.236,969.854,11.309,1544.315427
11,40,342,21.147,42.236,969.854,10.015,1072.546817
11,20,342,21.147,42.236,969.854,8.818,732.1055195
11,80,342,21.514,29.541,970.074,6.833,340.641581
11,78,342,21.514,29.541,970.074,6.761,329.9865247
11,60,342,21.514,29.541,970.074,6.37,275.9825955
11,40,342,21.514,29.541,970.074,5.954,225.3667743
11,20,342,21.514,29.541,970.074,5.568,184.3151684
11,80,342,21.636,29.541,969.928,7.229,403.3648701
11,78,342,21.636,29.541,969.928,7.112,384.0949892
11,60,342,21.636,29.541,969.928,6.603,307.3882691
11,40,342,21.636,29.541,969.928,6.047,236.0931048
11,20,342,21.636,29.541,969.928,5.685,196.1800337
11,80,342,21.758,29.541,969.854,7.021,369.5390319
11,78,342,21.758,29.541,969.854,6.941,357.0504057
11,60,342,21.758,29.541,969.854,6.475,289.8562811
11,40,342,21.758,29.541,969.854,5.939,223.6677523
11,20,342,21.758,29.541,969.854,5.624,189.9325214
11,80,342,21.88,27.466,969.415,6.107,243.1908091
11,78,342,21.88,27.466,969.415,6.001,230.7460514
11,60,342,21.88,27.466,969.415,5.506,178.2263934
11,40,342,21.88,27.466,969.415,5.268,156.0992069
11,20,342,21.88,27.466,969.415,5.104,141.9696118
11,80,342,22.124,52.246,966.046,10.568,1260.206779
11,80,342,22.124,27.588,969.269,5.539,181.4502175
11,78,342,22.124,52.246,966.046,10.467,1224.419028
11,78,342,22.124,27.588,969.269,5.452,173.0337975
11,60,342,22.124,52.246,966.046,9.762,993.298564
11,60,342,22.124,27.588,969.269,5.075,139.5633988
11,40,342,22.124,52.246,966.046,8.938,762.4027403
11,40,342,22.124,27.588,969.269,5.006,133.9479075
11,20,342,22.124,52.246,966.046,8.202,589.1456732
11,20,342,22.124,27.588,969.269,5.041,136.777131
11,80,342,22.246,30.64,969.269,5.975,227.7598282
11,78,342,22.246,30.64,969.269,5.901,219.4018279
11,60,342,22.246,30.64,969.269,5.266,155.9214849
11,40,342,22.246,30.64,969.269,4.979,131.7922209
11,20,342,22.246,30.64,969.269,4.657,107.8405543
11,80,342,22.368,29.297,969.195,6.501,293.3620257
11,78,342,22.368,29.297,969.195,6.441,285.3141397
11,60,342,22.368,29.297,969.195,6.001,230.7460514
11,40,342,22.368,29.297,969.195,5.748,202.7746573
11,20,342,22.368,29.297,969.195,5.605,188.0140257
11,80,342,22.49,58.838,971.246,6.628,310.8929665
11,78,342,22.49,58.838,971.246,6.612,308.6469092
11,60,342,22.49,58.838,971.246,6.583,304.6035517
11,40,342,22.49,58.838,971.246,6.534,297.8521834
11,20,342,22.49,58.838,971.246,6.342,272.3592382
11,80,342,22.734,47.241,967.657,5.84,212.6678982
11,78,342,22.734,47.241,967.657,5.813,209.7318398
11,60,342,22.734,47.241,967.657,5.648,192.3744813
11,40,342,22.734,47.241,967.657,5.484,176.0985322
11,20,342,22.734,47.241,967.657,5.356,164.0533498
11,80,342,22.979,46.509,969.122,7.736,494.3252343
11,78,342,22.979,46.509,969.122,7.703,488.0261474
11,60,342,22.979,46.509,969.122,7.383,429.6966847
11,40,342,22.979,46.509,969.122,7.053,374.6149018
11,20,342,22.979,46.509,969.122,6.581,304.3260086
11,80,342,23.223,40.527,967.657,6.757,329.4011829
11,78,342,23.223,40.527,967.657,6.756,329.2549557
11,60,342,23.223,40.527,967.657,6.794,334.8420755
11,40,342,23.223,40.527,967.657,6.492,292.1453183
11,20,342,23.223,40.527,967.657,5.68,195.6628634
11,80,342,23.345,36.987,968.536,9.68,968.477353
11,78,342,23.345,36.987,968.536,9.534,925.3133764
11,60,342,23.345,36.987,968.536,8.668,695.3766534
11,40,342,23.345,36.987,968.536,7.542,458.0606466
11,20,342,23.345,36.987,968.536,6.567,302.3879261
11,80,342,23.467,55.542,969.562,6.657,314.9916697
11,80,342,23.467,53.711,969.488,6.723,324.4537002
11,80,342,23.467,38.574,964.142,11.05,1440.622627
11,78,342,23.467,55.542,969.562,6.631,311.3153116
11,78,342,23.467,53.711,969.488,6.712,322.8637161
11,78,342,23.467,38.574,964.142,10.973,1410.715816
11,60,342,23.467,55.542,969.562,6.221,257.0656222
11,60,342,23.467,53.711,969.488,6.407,280.8196991
11,60,342,23.467,38.574,964.142,10.276,1158.605763
11,40,342,23.467,55.542,969.562,5.885,217.622001
11,40,342,23.467,53.711,969.488,6.162,249.8207337
11,40,342,23.467,38.574,964.142,9.574,937.0087945
11,20,342,23.467,55.542,969.562,5.761,204.1535909
