Month,Hour,Hight ,Windvane,Temperature,Humidity,Pressure,Wind Speed
12,15,78,342,14.312,61.035,972.418,3.047
1,15,78,326,14.312,66.162,973.443,6.563
1,8,78,315,14.312,56.274,974.176,7.051
1,14,78,315,14.312,60.547,973.077,6.795
1,9,78,325,14.312,59.57,970.074,13.287
1,15,78,313,14.312,65.918,970.221,11.143
1,14,78,332,14.312,64.697,971.319,10.892
1,15,78,329,14.312,65.552,971.393,10.897
1,8,78,339,14.312,53.223,973.883,5.962
1,16,78,327,14.312,49.316,973.37,5.936
1,16,78,327,14.312,49.194,973.297,5.311
1,16,78,323,14.312,49.072,973.297,5.276
1,17,78,319,14.312,48.828,973.37,5.655
1,6,78,336,14.312,45.288,973.004,1.489
1,23,78,125,14.312,55.542,968.902,4.407
1,2,78,126,14.312,45.898,968.829,1.68
1,5,78,292,14.312,45.532,969.928,4.925
1,5,78,280,14.312,43.701,970.074,4.092
1,6,78,277,14.312,47.119,970.221,2.183
1,10,78,10,14.312,63.477,967.584,7.903
1,12,78,343,14.312,56.274,968.097,6.785
1,9,78,347,14.312,54.321,977.398,7.557
1,15,78,319,14.312,59.448,977.984,8.175
1,7,78,322,14.312,51.88,979.669,6.663
1,8,78,322,14.312,51.758,979.522,6.807
1,8,78,323,14.312,51.514,979.303,6.446
1,16,78,294,14.312,56.274,977.545,5.262
1,17,78,294,14.312,57.007,977.472,5.352
1,17,78,294,14.312,57.739,977.472,5.589
1,17,78,294,14.312,54.81,977.545,6.57
1,19,78,294,14.312,54.565,977.398,7.559
1,19,78,291,14.312,55.054,977.472,8.184
1,7,78,312,14.312,59.692,976.007,5.157
1,2,78,304,14.312,68.237,970.66,4.666
1,3,78,275,14.312,64.941,970.733,2.898
1,4,78,271,14.312,60.181,970.367,2.656
1,21,78,287,14.312,65.186,971.759,7.232
1,6,78,298,14.312,57.617,973.663,6.9
1,22,78,295,14.312,55.298,976.52,8.443
1,15,78,349,14.312,47.241,968.463,5.196
1,15,78,340,14.312,49.927,968.536,5.115
1,20,78,273,14.312,43.457,969.781,1.023
1,21,78,280,14.312,42.725,970.221,2.703
2,7,78,305,14.312,46.387,970.294,9.569
2,7,78,322,14.312,44.189,970.294,9.522
2,16,78,319,14.312,69.092,972.271,8.546
2,17,78,329,14.312,70.923,972.345,8.431
2,17,78,340,14.312,72.51,972.345,8.48
5,19,78,318,14.312,29.663,969.708,10.934
11,0,60,292,14.312,72.632,970.294,10.005
12,21,60,308,14.312,85.693,974.981,12.193
12,22,60,309,14.312,85.815,975.055,11.184
12,22,60,311,14.312,84.717,975.128,9.657
12,23,60,233,14.312,36.377,969.562,9.655
12,23,60,242,14.312,35.889,969.488,9.645
12,23,60,250,14.312,33.691,969.562,9.033
12,8,60,271,14.312,26.611,970.66,6.598
12,16,60,250,14.312,40.894,970.44,7.635
12,16,60,249,14.312,41.016,970.514,7.648
12,7,60,239,14.312,59.814,971.173,8.903
12,8,60,254,14.312,58.594,971.246,10.296
12,21,60,253,14.312,59.814,970.147,7.361
12,22,60,256,14.312,60.181,970.367,7.303
12,7,60,301,14.312,57.129,972.784,3.629
12,15,60,343,14.312,59.448,972.271,4.094
12,15,60,343,14.312,59.57,972.345,3.499
12,15,60,343,14.312,60.181,972.418,3.078
12,15,60,342,14.312,61.035,972.418,2.789
1,15,60,326,14.312,66.162,973.443,6.14
1,8,60,315,14.312,56.274,974.176,7.048
1,14,60,315,14.312,60.547,973.077,6.512
1,9,60,325,14.312,59.57,970.074,13.152
1,15,60,313,14.312,65.918,970.221,10.678
1,14,60,332,14.312,64.697,971.319,10.308
1,15,60,329,14.312,65.552,971.393,10.266
1,8,60,339,14.312,53.223,973.883,5.844
1,16,60,327,14.312,49.316,973.37,5.45
1,16,60,327,14.312,49.194,973.297,5.071
1,16,60,323,14.312,49.072,973.297,5.119
1,17,60,319,14.312,48.828,973.37,5.472
1,6,60,336,14.312,45.288,973.004,1.536
1,23,60,125,14.312,55.542,968.902,3.169
1,2,60,126,14.312,45.898,968.829,1.377
1,5,60,292,14.312,45.532,969.928,4.701
1,5,60,280,14.312,43.701,970.074,4.224
1,6,60,277,14.312,47.119,970.221,2.393
1,10,60,10,14.312,63.477,967.584,7.914
1,12,60,343,14.312,56.274,968.097,6.899
1,9,60,347,14.312,54.321,977.398,7.631
1,15,60,319,14.312,59.448,977.984,8.115
1,7,60,322,14.312,51.88,979.669,6.634
1,8,60,322,14.312,51.758,979.522,6.764
1,8,60,323,14.312,51.514,979.303,6.456
1,16,60,294,14.312,56.274,977.545,4.929
1,17,60,294,14.312,57.007,977.472,5.093
1,17,60,294,14.312,57.739,977.472,5.342
1,17,60,294,14.312,54.81,977.545,6.25
1,19,60,294,14.312,54.565,977.398,7.317
1,19,60,291,14.312,55.054,977.472,7.868
1,7,60,312,14.312,59.692,976.007,5.08
1,2,60,304,14.312,68.237,970.66,4.867
1,3,60,275,14.312,64.941,970.733,2.819
1,4,60,271,14.312,60.181,970.367,2.696
1,21,60,287,14.312,65.186,971.759,7.112
1,6,60,298,14.312,57.617,973.663,6.891
1,22,60,295,14.312,55.298,976.52,8.074
1,15,60,349,14.312,47.241,968.463,5.004
1,15,60,340,14.312,49.927,968.536,4.892
1,20,60,273,14.312,43.457,969.781,1.301
1,21,60,280,14.312,42.725,970.221,2.988
2,7,60,305,14.312,46.387,970.294,9.579
2,7,60,322,14.312,44.189,970.294,9.503
2,16,60,319,14.312,69.092,972.271,7.888
2,17,60,329,14.312,70.923,972.345,7.706
2,17,60,340,14.312,72.51,972.345,7.902
5,19,60,318,14.312,29.663,969.708,10.254
11,0,40,292,14.312,72.632,970.294,9.589
12,21,40,308,14.312,85.693,974.981,11.383
12,22,40,309,14.312,85.815,975.055,10.49
12,22,40,311,14.312,84.717,975.128,8.923
12,23,40,233,14.312,36.377,969.562,9.552
12,23,40,242,14.312,35.889,969.488,9.567
12,23,40,250,14.312,33.691,969.562,8.808
12,8,40,271,14.312,26.611,970.66,6.541
12,16,40,250,14.312,40.894,970.44,7.285
12,16,40,249,14.312,41.016,970.514,7.293
12,7,40,239,14.312,59.814,971.173,8.85
12,8,40,254,14.312,58.594,971.246,10.154
12,21,40,253,14.312,59.814,970.147,7.053
12,22,40,256,14.312,60.181,970.367,6.952
12,7,40,301,14.312,57.129,972.784,3.459
12,15,40,343,14.312,59.448,972.271,3.266
12,15,40,343,14.312,59.57,972.345,2.808
12,15,40,343,14.312,60.181,972.418,2.49
12,15,40,342,14.312,61.035,972.418,2.57
1,15,40,326,14.312,66.162,973.443,5.454
1,8,40,315,14.312,56.274,974.176,6.957
1,14,40,315,14.312,60.547,973.077,6.027
1,9,40,325,14.312,59.57,970.074,13.011
1,15,40,313,14.312,65.918,970.221,10.108
1,14,40,332,14.312,64.697,971.319,9.464
1,15,40,329,14.312,65.552,971.393,9.547
1,8,40,339,14.312,53.223,973.883,5.78
1,16,40,327,14.312,49.316,973.37,4.85
1,16,40,327,14.312,49.194,973.297,4.825
1,16,40,323,14.312,49.072,973.297,4.881
1,17,40,319,14.312,48.828,973.37,5.302
1,6,40,336,14.312,45.288,973.004,1.491
1,23,40,125,14.312,55.542,968.902,1.652
1,2,40,126,14.312,45.898,968.829,0.886
1,5,40,292,14.312,45.532,969.928,4.688
1,5,40,280,14.312,43.701,970.074,4.022
1,6,40,277,14.312,47.119,970.221,2.575
1,10,40,10,14.312,63.477,967.584,7.836
1,12,40,343,14.312,56.274,968.097,6.869
1,9,40,347,14.312,54.321,977.398,7.503
1,15,40,319,14.312,59.448,977.984,7.949
1,7,40,322,14.312,51.88,979.669,6.573
1,8,40,322,14.312,51.758,979.522,6.671
1,8,40,323,14.312,51.514,979.303,6.343
1,16,40,294,14.312,56.274,977.545,4.641
1,17,40,294,14.312,57.007,977.472,4.693
1,17,40,294,14.312,57.739,977.472,4.972
1,17,40,294,14.312,54.81,977.545,6.017
1,19,40,294,14.312,54.565,977.398,7.038
1,19,40,291,14.312,55.054,977.472,7.508
1,7,40,312,14.312,59.692,976.007,4.935
1,2,40,304,14.312,68.237,970.66,4.982
1,3,40,275,14.312,64.941,970.733,3.104
1,4,40,271,14.312,60.181,970.367,2.901
1,21,40,287,14.312,65.186,971.759,6.877
1,6,40,298,14.312,57.617,973.663,6.899
1,22,40,295,14.312,55.298,976.52,7.484
1,15,40,349,14.312,47.241,968.463,4.695
1,15,40,340,14.312,49.927,968.536,4.619
1,20,40,273,14.312,43.457,969.781,1.79
1,21,40,280,14.312,42.725,970.221,3.471
2,7,40,305,14.312,46.387,970.294,9.437
2,7,40,322,14.312,44.189,970.294,9.339
2,16,40,319,14.312,69.092,972.271,7.058
2,17,40,329,14.312,70.923,972.345,6.713
2,17,40,340,14.312,72.51,972.345,7.038
5,19,40,318,14.312,29.663,969.708,9.653
11,0,20,292,14.312,72.632,970.294,8.832
12,21,20,308,14.312,85.693,974.981,10.285
12,22,20,309,14.312,85.815,975.055,9.567
12,22,20,311,14.312,84.717,975.128,8.195
12,23,20,233,14.312,36.377,969.562,9.02
12,23,20,242,14.312,35.889,969.488,9.057
12,23,20,250,14.312,33.691,969.562,8.351
12,8,20,271,14.312,26.611,970.66,6.383
12,16,20,250,14.312,40.894,970.44,6.894
12,16,20,249,14.312,41.016,970.514,6.672
12,7,20,239,14.312,59.814,971.173,8.679
12,8,20,254,14.312,58.594,971.246,9.814
12,21,20,253,14.312,59.814,970.147,6.625
12,22,20,256,14.312,60.181,970.367,6.559
12,7,20,301,14.312,57.129,972.784,3.422
12,15,20,343,14.312,59.448,972.271,2.445
12,15,20,343,14.312,59.57,972.345,2.116
12,15,20,343,14.312,60.181,972.418,2.133
12,15,20,342,14.312,61.035,972.418,2.335
1,15,20,326,14.312,66.162,973.443,4.994
1,8,20,315,14.312,56.274,974.176,6.818
1,14,20,315,14.312,60.547,973.077,5.485
1,9,20,325,14.312,59.57,970.074,12.8
1,15,20,313,14.312,65.918,970.221,9.509
1,14,20,332,14.312,64.697,971.319,8.644
1,15,20,329,14.312,65.552,971.393,8.708
1,8,20,339,14.312,53.223,973.883,5.732
1,16,20,327,14.312,49.316,973.37,4.303
1,16,20,327,14.312,49.194,973.297,4.76
1,16,20,323,14.312,49.072,973.297,4.936
1,17,20,319,14.312,48.828,973.37,5.109
1,6,20,336,14.312,45.288,973.004,1.532
1,23,20,125,14.312,55.542,968.902,1.041
1,2,20,126,14.312,45.898,968.829,0.58
1,5,20,292,14.312,45.532,969.928,4.381
1,5,20,280,14.312,43.701,970.074,3.852
1,6,20,277,14.312,47.119,970.221,2.594
1,10,20,10,14.312,63.477,967.584,7.653
1,12,20,343,14.312,56.274,968.097,6.679
1,9,20,347,14.312,54.321,977.398,7.289
1,15,20,319,14.312,59.448,977.984,7.192
1,7,20,322,14.312,51.88,979.669,6.447
1,8,20,322,14.312,51.758,979.522,6.523
1,8,20,323,14.312,51.514,979.303,6.159
1,16,20,294,14.312,56.274,977.545,4.496
1,17,20,294,14.312,57.007,977.472,4.462
1,17,20,294,14.312,57.739,977.472,4.838
1,17,20,294,14.312,54.81,977.545,5.744
1,19,20,294,14.312,54.565,977.398,6.554
1,19,20,291,14.312,55.054,977.472,7.028
1,7,20,312,14.312,59.692,976.007,4.879
1,2,20,304,14.312,68.237,970.66,5.075
1,3,20,275,14.312,64.941,970.733,3.446
1,4,20,271,14.312,60.181,970.367,3.432
1,21,20,287,14.312,65.186,971.759,6.679
1,6,20,298,14.312,57.617,973.663,6.791
1,22,20,295,14.312,55.298,976.52,6.84
1,15,20,349,14.312,47.241,968.463,4.389
1,15,20,340,14.312,49.927,968.536,4.164
1,20,20,273,14.312,43.457,969.781,2.606
1,21,20,280,14.312,42.725,970.221,4.025
2,7,20,305,14.312,46.387,970.294,9.294
2,7,20,322,14.312,44.189,970.294,9.274
2,16,20,319,14.312,69.092,972.271,6.327
2,17,20,329,14.312,70.923,972.345,5.844
2,17,20,340,14.312,72.51,972.345,6.3
5,19,20,318,14.312,29.663,969.708,8.808
11,0,80,292,14.434,72.144,970.294,10.475
11,5,80,295,14.434,75.562,970.88,8.783
12,4,80,289,14.434,65.918,974.103,7.261
12,22,80,311,14.434,84.839,975.128,10.864
12,23,80,233,14.434,36.377,969.562,9.944
12,15,80,252,14.434,40.771,970.294,7.885
12,7,80,256,14.434,58.96,971.393,8.964
12,7,80,273,14.434,58.472,971.466,9.893
12,21,80,252,14.434,58.105,970.221,8.797
12,21,80,252,14.434,59.204,970.074,8.751
12,21,80,252,14.434,58.838,970.147,8.259
12,21,80,253,14.434,59.326,970.001,7.528
12,14,80,350,14.434,59.937,971.832,4.81
12,14,80,344,14.434,59.692,971.979,4.72
12,14,80,340,14.434,59.57,972.125,4.507
1,7,80,313,14.434,67.749,974.029,4.375
1,15,80,323,14.434,65.674,973.517,6.136
1,8,80,318,14.434,54.932,974.103,6.095
1,14,80,319,14.434,60.303,972.857,6.466
1,8,80,308,14.434,52.49,973.81,5.361
1,14,80,326,14.434,67.871,971.832,7.516
1,9,80,320,14.434,58.594,969.928,13.188
1,15,80,316,14.434,65.308,970.147,10.837
1,9,80,323,14.434,63.599,970.221,11.382
1,10,80,336,14.434,69.092,970.147,11.49
1,14,80,334,14.434,64.941,971.246,11.03
1,8,80,329,14.434,52.979,973.81,5.718
1,16,80,330,14.434,49.316,973.443,5.899
1,16,80,329,14.434,49.316,973.37,6.068
1,6,80,334,14.434,45.044,973.15,0.809
1,23,80,154,14.434,55.908,968.902,4.206
1,2,80,128,14.434,45.776,968.756,2.568
1,6,80,274,14.434,43.945,970.294,1.535
1,0,80,218,14.434,41.382,968.463,6.635
1,0,80,215,14.434,41.26,968.536,6.253
1,0,80,215,14.434,41.138,968.536,6.075
1,0,80,225,14.434,41.138,968.536,6.102
1,1,80,230,14.434,40.527,968.463,5.706
1,1,80,233,14.434,40.527,968.463,5.248
1,1,80,235,14.434,40.527,968.463,5.124
1,1,80,240,14.434,40.405,968.536,4.815
1,1,80,247,14.434,40.039,968.609,4.74
1,2,80,247,14.434,39.551,968.683,4.857
1,12,80,336,14.434,55.176,968.097,5.583
1,12,80,336,14.434,56.03,968.097,5.116
1,10,80,336,14.434,52.612,977.398,6.772
1,15,80,320,14.434,58.105,977.911,8.851
1,16,80,297,14.434,53.345,977.545,4.519
1,16,80,301,14.434,54.443,977.545,4.319
1,16,80,298,14.434,55.298,977.545,4.51
1,16,80,294,14.434,55.298,977.545,4.923
1,18,80,295,14.434,53.589,977.545,6.794
1,18,80,297,14.434,52.612,977.472,6.726
1,18,80,295,14.434,52.124,977.472,6.948
1,18,80,297,14.434,52.002,977.398,7.119
1,18,80,297,14.434,52.002,977.398,7.1
1,18,80,297,14.434,52.246,977.398,7.457
1,19,80,297,14.434,52.734,977.398,7.474
1,19,80,297,14.434,53.589,977.325,7.423
1,22,80,292,14.434,53.223,976.52,8.35
1,22,80,297,14.434,54.688,976.446,8.489
1,15,80,357,14.434,46.143,968.243,5.295
1,20,80,264,14.434,43.945,969.854,1.12
1,20,80,263,14.434,43.945,970.001,1.589
1,20,80,277,14.434,43.823,970.001,2.076
1,21,80,301,14.434,43.579,970.074,2.651
1,21,80,297,14.434,43.213,970.221,2.157
1,21,80,287,14.434,43.213,970.221,2.553
2,7,80,318,14.434,43.579,970.44,8.648
2,16,80,329,14.434,68.237,972.125,8.465
2,15,80,346,14.434,49.316,976.959,7.538
4,9,80,346,14.434,32.837,965.167,6.66
11,0,78,292,14.434,72.144,970.294,10.421
11,5,78,295,14.434,75.562,970.88,8.765
12,4,78,289,14.434,65.918,974.103,7.269
12,22,78,311,14.434,84.839,975.128,10.785
12,23,78,233,14.434,36.377,969.562,9.954
12,15,78,252,14.434,40.771,970.294,7.862
12,7,78,256,14.434,58.96,971.393,8.973
12,7,78,273,14.434,58.472,971.466,9.857
12,21,78,252,14.434,58.105,970.221,8.778
12,21,78,252,14.434,59.204,970.074,8.719
12,21,78,252,14.434,58.838,970.147,8.255
12,21,78,253,14.434,59.326,970.001,7.523
12,14,78,350,14.434,59.937,971.832,4.778
12,14,78,344,14.434,59.692,971.979,4.695
12,14,78,340,14.434,59.57,972.125,4.449
1,7,78,313,14.434,67.749,974.029,4.358
1,15,78,323,14.434,65.674,973.517,6.07
1,8,78,318,14.434,54.932,974.103,6.06
1,14,78,319,14.434,60.303,972.857,6.421
1,8,78,308,14.434,52.49,973.81,5.32
1,14,78,326,14.434,67.871,971.832,7.447
1,9,78,320,14.434,58.594,969.928,13.138
1,15,78,316,14.434,65.308,970.147,10.797
1,9,78,323,14.434,63.599,970.221,11.317
1,10,78,336,14.434,69.092,970.147,11.429
1,14,78,334,14.434,64.941,971.246,10.929
1,8,78,329,14.434,52.979,973.81,5.657
1,16,78,330,14.434,49.316,973.443,5.779
1,16,78,329,14.434,49.316,973.37,5.98
1,6,78,334,14.434,45.044,973.15,0.786
1,23,78,154,14.434,55.908,968.902,4.236
1,2,78,128,14.434,45.776,968.756,2.449
1,6,78,274,14.434,43.945,970.294,1.543
1,0,78,218,14.434,41.382,968.463,6.612
1,0,78,215,14.434,41.26,968.536,6.246
1,0,78,215,14.434,41.138,968.536,6.07
1,0,78,225,14.434,41.138,968.536,6.087
1,1,78,230,14.434,40.527,968.463,5.691
1,1,78,233,14.434,40.527,968.463,5.259
1,1,78,235,14.434,40.527,968.463,5.088
1,1,78,240,14.434,40.405,968.536,4.795
1,1,78,247,14.434,40.039,968.609,4.725
1,2,78,247,14.434,39.551,968.683,4.849
1,12,78,336,14.434,55.176,968.097,5.545
1,12,78,336,14.434,56.03,968.097,5.103
1,10,78,336,14.434,52.612,977.398,6.719
1,15,78,320,14.434,58.105,977.911,8.846
1,16,78,297,14.434,53.345,977.545,4.5
1,16,78,301,14.434,54.443,977.545,4.307
1,16,78,298,14.434,55.298,977.545,4.519
1,16,78,294,14.434,55.298,977.545,4.934
1,18,78,295,14.434,53.589,977.545,6.778
1,18,78,297,14.434,52.612,977.472,6.663
1,18,78,295,14.434,52.124,977.472,6.912
1,18,78,297,14.434,52.002,977.398,7.068
1,18,78,297,14.434,52.002,977.398,7.054
1,18,78,297,14.434,52.246,977.398,7.435
1,19,78,297,14.434,52.734,977.398,7.447
1,19,78,297,14.434,53.589,977.325,7.401
1,22,78,292,14.434,53.223,976.52,8.306
1,22,78,297,14.434,54.688,976.446,8.472
1,15,78,357,14.434,46.143,968.243,5.267
1,20,78,264,14.434,43.945,969.854,1.14
1,20,78,263,14.434,43.945,970.001,1.619
1,20,78,277,14.434,43.823,970.001,2.151
1,21,78,301,14.434,43.579,970.074,2.71
1,21,78,297,14.434,43.213,970.221,2.185
1,21,78,287,14.434,43.213,970.221,2.569
2,7,78,318,14.434,43.579,970.44,8.59
2,16,78,329,14.434,68.237,972.125,8.372
2,15,78,346,14.434,49.316,976.959,7.491
4,9,78,346,14.434,32.837,965.167,6.644
11,0,60,292,14.434,72.144,970.294,9.912
11,5,60,295,14.434,75.562,970.88,8.732
12,4,60,289,14.434,65.918,974.103,7.17
12,22,60,311,14.434,84.839,975.128,10.144
12,23,60,233,14.434,36.377,969.562,9.943
12,15,60,252,14.434,40.771,970.294,7.684
12,7,60,256,14.434,58.96,971.393,8.984
12,7,60,273,14.434,58.472,971.466,9.77
12,21,60,252,14.434,58.105,970.221,8.607
12,21,60,252,14.434,59.204,970.074,8.507
12,21,60,252,14.434,58.838,970.147,8.093
12,21,60,253,14.434,59.326,970.001,7.374
12,14,60,350,14.434,59.937,971.832,4.483
12,14,60,344,14.434,59.692,971.979,4.547
12,14,60,340,14.434,59.57,972.125,4.069
1,7,60,313,14.434,67.749,974.029,4.314
1,15,60,323,14.434,65.674,973.517,5.8
1,8,60,318,14.434,54.932,974.103,6.116
1,14,60,319,14.434,60.303,972.857,6.135
1,8,60,308,14.434,52.49,973.81,5.279
1,14,60,326,14.434,67.871,971.832,7.068
1,9,60,320,14.434,58.594,969.928,12.976
1,15,60,316,14.434,65.308,970.147,10.286
1,9,60,323,14.434,63.599,970.221,11.29
1,10,60,336,14.434,69.092,970.147,11.233
1,14,60,334,14.434,64.941,971.246,10.369
1,8,60,329,14.434,52.979,973.81,5.692
1,16,60,330,14.434,49.316,973.443,5.073
1,16,60,329,14.434,49.316,973.37,5.474
1,6,60,334,14.434,45.044,973.15,0.876
1,23,60,154,14.434,55.908,968.902,3.12
1,2,60,128,14.434,45.776,968.756,2.021
1,6,60,274,14.434,43.945,970.294,1.703
1,0,60,218,14.434,41.382,968.463,6.363
1,0,60,215,14.434,41.26,968.536,6.213
1,0,60,215,14.434,41.138,968.536,5.981
1,0,60,225,14.434,41.138,968.536,5.932
1,1,60,230,14.434,40.527,968.463,5.56
1,1,60,233,14.434,40.527,968.463,5.418
1,1,60,235,14.434,40.527,968.463,4.921
1,1,60,240,14.434,40.405,968.536,4.615
1,1,60,247,14.434,40.039,968.609,4.525
1,2,60,247,14.434,39.551,968.683,4.733
1,12,60,336,14.434,55.176,968.097,5.536
1,12,60,336,14.434,56.03,968.097,5.122
1,10,60,336,14.434,52.612,977.398,6.715
1,15,60,320,14.434,58.105,977.911,8.698
1,16,60,297,14.434,53.345,977.545,4.339
1,16,60,301,14.434,54.443,977.545,4.165
1,16,60,298,14.434,55.298,977.545,4.446
1,16,60,294,14.434,55.298,977.545,4.728
1,18,60,295,14.434,53.589,977.545,6.515
1,18,60,297,14.434,52.612,977.472,6.458
1,18,60,295,14.434,52.124,977.472,6.74
1,18,60,297,14.434,52.002,977.398,6.803
1,18,60,297,14.434,52.002,977.398,6.781
1,18,60,297,14.434,52.246,977.398,7.117
1,19,60,297,14.434,52.734,977.398,7.168
1,19,60,297,14.434,53.589,977.325,7.129
1,22,60,292,14.434,53.223,976.52,7.787
1,22,60,297,14.434,54.688,976.446,8.083
1,15,60,357,14.434,46.143,968.243,5.046
1,20,60,264,14.434,43.945,969.854,1.465
1,20,60,263,14.434,43.945,970.001,1.96
1,20,60,277,14.434,43.823,970.001,2.66
1,21,60,301,14.434,43.579,970.074,3.166
1,21,60,297,14.434,43.213,970.221,2.745
1,21,60,287,14.434,43.213,970.221,2.836
2,7,60,318,14.434,43.579,970.44,8.512
2,16,60,329,14.434,68.237,972.125,7.836
2,15,60,346,14.434,49.316,976.959,7.315
4,9,60,346,14.434,32.837,965.167,6.627
11,0,40,292,14.434,72.144,970.294,9.347
11,5,40,295,14.434,75.562,970.88,8.693
12,4,40,289,14.434,65.918,974.103,7.148
12,22,40,311,14.434,84.839,975.128,9.229
12,23,40,233,14.434,36.377,969.562,9.768
12,15,40,252,14.434,40.771,970.294,7.408
12,7,40,256,14.434,58.96,971.393,8.872
12,7,40,273,14.434,58.472,971.466,9.728
12,21,40,252,14.434,58.105,970.221,8.257
12,21,40,252,14.434,59.204,970.074,8.12
12,21,40,252,14.434,58.838,970.147,7.43
12,21,40,253,14.434,59.326,970.001,7.077
12,14,40,350,14.434,59.937,971.832,3.834
12,14,40,344,14.434,59.692,971.979,3.861
12,14,40,340,14.434,59.57,972.125,3.525
1,7,40,313,14.434,67.749,974.029,4.311
1,15,40,323,14.434,65.674,973.517,5.347
1,8,40,318,14.434,54.932,974.103,6.039
1,14,40,319,14.434,60.303,972.857,5.618
1,8,40,308,14.434,52.49,973.81,5.148
1,14,40,326,14.434,67.871,971.832,6.446
1,9,40,320,14.434,58.594,969.928,12.585
1,15,40,316,14.434,65.308,970.147,9.635
1,9,40,323,14.434,63.599,970.221,11.283
1,10,40,336,14.434,69.092,970.147,11.07
1,14,40,334,14.434,64.941,971.246,9.398
1,8,40,329,14.434,52.979,973.81,5.582
1,16,40,330,14.434,49.316,973.443,4.411
1,16,40,329,14.434,49.316,973.37,4.83
1,6,40,334,14.434,45.044,973.15,0.94
1,23,40,154,14.434,55.908,968.902,1.675
1,2,40,128,14.434,45.776,968.756,1.462
1,6,40,274,14.434,43.945,970.294,1.887
1,0,40,218,14.434,41.382,968.463,6.12
1,0,40,215,14.434,41.26,968.536,6.037
1,0,40,215,14.434,41.138,968.536,5.689
1,0,40,225,14.434,41.138,968.536,5.731
1,1,40,230,14.434,40.527,968.463,5.266
1,1,40,233,14.434,40.527,968.463,5.395
1,1,40,235,14.434,40.527,968.463,4.837
1,1,40,240,14.434,40.405,968.536,4.473
1,1,40,247,14.434,40.039,968.609,4.35
1,2,40,247,14.434,39.551,968.683,4.556
1,12,40,336,14.434,55.176,968.097,5.418
1,12,40,336,14.434,56.03,968.097,5.018
1,10,40,336,14.434,52.612,977.398,6.585
1,15,40,320,14.434,58.105,977.911,8.042
1,16,40,297,14.434,53.345,977.545,4.255
1,16,40,301,14.434,54.443,977.545,4.066
1,16,40,298,14.434,55.298,977.545,4.284
1,16,40,294,14.434,55.298,977.545,4.5
1,18,40,295,14.434,53.589,977.545,6.203
1,18,40,297,14.434,52.612,977.472,6.23
1,18,40,295,14.434,52.124,977.472,6.453
1,18,40,297,14.434,52.002,977.398,6.561
1,18,40,297,14.434,52.002,977.398,6.605
1,18,40,297,14.434,52.246,977.398,6.761
1,19,40,297,14.434,52.734,977.398,6.899
1,19,40,297,14.434,53.589,977.325,6.854
1,22,40,292,14.434,53.223,976.52,7.239
